CHAP 171116/1756 27.05°S 52.60°W
Pres, Altura, Tempe, Orvalho, DireçãoVento,  Velocidade 
91.90, 17067.21, -76.63, -86.27, 277.63, 21.95
91.71, 17078.85, -76.72, -86.30, 277.67, 21.61
91.53, 17089.48, -76.75, -86.29, 277.70, 21.29
91.39, 17098.98, -76.75, -86.25, 277.71, 20.99
91.26, 17107.73, -76.74, -86.21, 277.70, 20.72
91.13, 17116.16, -76.76, -86.19, 277.66, 20.46
90.99, 17124.15, -76.81, -86.21, 277.58, 20.23
90.87, 17131.13, -76.89, -86.25, 277.48, 20.02
90.79, 17136.92, -76.98, -86.31, 277.34, 19.83
90.72, 17142.10, -77.06, -86.35, 277.18, 19.67
90.64, 17147.39, -77.11, -86.38, 277.00, 19.53
90.55, 17153.20, -77.12, -86.37, 276.80, 19.42
90.43, 17159.46, -77.10, -86.33, 276.59, 19.32
90.33, 17165.59, -77.07, -86.28, 276.36, 19.25
90.25, 17171.23, -77.05, -86.25, 276.13, 19.19
90.17, 17176.64, -77.05, -86.24, 275.90, 19.15
90.08, 17182.21, -77.08, -86.26, 275.69, 19.11
89.99, 17188.13, -77.12, -86.27, 275.50, 19.09
89.89, 17194.34, -77.16, -86.30, 275.35, 19.06
89.78, 17200.53, -77.21, -86.34, 275.25, 19.04
89.70, 17206.33, -77.26, -86.38, 275.20, 19.02
89.62, 17211.68, -77.31, -86.42, 275.19, 19.00
89.54, 17216.79, -77.37, -86.46, 275.24, 18.96
89.46, 17221.81, -77.43, -86.51, 275.35, 18.92
89.38, 17226.79, -77.48, -86.55, 275.51, 18.86
89.31, 17231.86, -77.54, -86.59, 275.74, 18.79
89.22, 17237.14, -77.58, -86.63, 276.05, 18.70
89.13, 17242.57, -77.63, -86.66, 276.43, 18.59
89.05, 17248.14, -77.67, -86.68, 276.89, 18.47
88.96, 17253.88, -77.71, -86.71, 277.41, 18.34
88.87, 17259.68, -77.75, -86.73, 277.98, 18.19
88.78, 17265.39, -77.80, -86.75, 278.60, 18.03
88.69, 17270.75, -77.84, -86.77, 279.27, 17.87
88.62, 17275.77, -77.87, -86.79, 279.96, 17.69
88.54, 17280.77, -77.91, -86.81, 280.70, 17.50
88.46, 17286.15, -77.93, -86.82, 281.46, 17.31
88.37, 17292.18, -77.95, -86.83, 282.26, 17.12
88.26, 17298.78, -77.94, -86.82, 283.10, 16.93
88.16, 17305.61, -77.91, -86.78, 283.96, 16.74
88.05, 17312.21, -77.85, -86.73, 284.84, 16.56
87.96, 17318.27, -77.77, -86.66, 285.73, 16.39
87.88, 17323.85, -77.70, -86.60, 286.62, 16.23
87.79, 17329.23, -77.64, -86.55, 287.49, 16.08
87.71, 17334.62, -77.61, -86.52, 288.36, 15.94
87.63, 17340.23, -77.59, -86.51, 289.20, 15.81
87.54, 17346.22, -77.58, -86.51, 290.03, 15.69
87.43, 17352.42, -77.57, -86.50, 290.83, 15.58
87.34, 17358.53, -77.55, -86.49, 291.62, 15.49
87.26, 17364.55, -77.53, -86.47, 292.39, 15.42
87.16, 17370.68, -77.51, -86.44, 293.16, 15.35
87.06, 17376.92, -77.50, -86.41, 293.93, 15.31
86.97, 17383.15, -77.49, -86.39, 294.70, 15.27
86.88, 17389.43, -77.50, -86.38, 295.48, 15.25
86.78, 17395.91, -77.53, -86.38, 296.26, 15.24
86.68, 17402.70, -77.56, -86.39, 297.04, 15.24
86.57, 17409.68, -77.60, -86.39, 297.82, 15.25
86.47, 17416.72, -77.62, -86.38, 298.61, 15.27
86.36, 17423.67, -77.63, -86.36, 299.38, 15.30
86.25, 17430.24, -77.63, -86.32, 300.16, 15.34
86.17, 17436.23, -77.62, -86.28, 300.93, 15.38
86.08, 17441.68, -77.61, -86.24, 301.71, 15.43
86.01, 17446.82, -77.61, -86.21, 302.49, 15.49
85.94, 17452.11, -77.63, -86.19, 303.28, 15.55
85.84, 17457.80, -77.65, -86.19, 304.07, 15.61
85.75, 17463.71, -77.69, -86.19, 304.87, 15.68
85.67, 17469.67, -77.73, -86.20, 305.68, 15.74
85.58, 17475.67, -77.78, -86.22, 306.49, 15.80
85.48, 17481.75, -77.83, -86.24, 307.30, 15.86
85.39, 17487.79, -77.88, -86.26, 308.12, 15.91
85.31, 17493.80, -77.93, -86.28, 308.94, 15.96
85.22, 17499.98, -77.97, -86.29, 309.77, 16.00
85.12, 17506.24, -78.00, -86.30, 310.59, 16.04
85.02, 17512.37, -78.04, -86.31, 311.41, 16.07
84.94, 17518.30, -78.07, -86.32, 312.23, 16.09
84.86, 17524.26, -78.11, -86.33, 313.06, 16.10
84.76, 17530.52, -78.16, -86.35, 313.88, 16.10
84.66, 17537.02, -78.21, -86.38, 314.72, 16.09
84.57, 17543.42, -78.26, -86.41, 315.56, 16.08
84.48, 17549.73, -78.31, -86.43, 316.42, 16.06
84.38, 17556.08, -78.35, -86.46, 317.29, 16.03
84.29, 17562.44, -78.38, -86.47, 318.17, 16.00
84.20, 17568.85, -78.40, -86.47, 319.07, 15.96
84.09, 17575.35, -78.40, -86.45, 319.98, 15.92
84.00, 17581.75, -78.38, -86.42, 320.89, 15.88
83.91, 17588.00, -78.36, -86.39, 321.82, 15.84
83.82, 17594.28, -78.34, -86.35, 322.75, 15.79
83.72, 17600.65, -78.32, -86.32, 323.68, 15.75
83.63, 17607.18, -78.31, -86.29, 324.61, 15.71
83.53, 17613.88, -78.30, -86.26, 325.54, 15.67
83.43, 17620.60, -78.29, -86.25, 326.45, 15.63
83.33, 17627.11, -78.30, -86.24, 327.36, 15.60
83.25, 17633.30, -78.31, -86.23, 328.25, 15.57
83.16, 17639.11, -78.34, -86.24, 329.12, 15.54
83.08, 17644.54, -78.37, -86.25, 329.99, 15.52
83.01, 17649.63, -78.40, -86.26, 330.85, 15.51
82.94, 17654.58, -78.44, -86.27, 331.68, 15.50
82.86, 17659.74, -78.47, -86.29, 332.49, 15.50
82.78, 17665.23, -78.50, -86.30, 333.28, 15.50
82.70, 17670.94, -78.53, -86.30, 334.03, 15.51
82.61, 17676.85, -78.56, -86.31, 334.75, 15.53
82.52, 17682.85, -78.59, -86.31, 335.44, 15.55
82.44, 17688.82, -78.61, -86.31, 336.09, 15.58
82.35, 17694.70, -78.63, -86.30, 336.71, 15.62
82.27, 17700.45, -78.65, -86.30, 337.30, 15.66
82.19, 17706.01, -78.66, -86.30, 337.86, 15.70
82.11, 17711.35, -78.68, -86.30, 338.40, 15.75
82.04, 17716.58, -78.71, -86.31, 338.92, 15.81
81.96, 17721.85, -78.73, -86.32, 339.42, 15.87
81.88, 17727.23, -78.75, -86.33, 339.90, 15.94
81.80, 17732.72, -78.76, -86.34, 340.36, 16.01
81.72, 17738.35, -78.76, -86.34, 340.81, 16.08
81.64, 17744.13, -78.75, -86.33, 341.24, 16.16
81.56, 17750.04, -78.73, -86.31, 341.66, 16.25
81.47, 17755.93, -78.71, -86.29, 342.06, 16.34
81.39, 17761.63, -78.69, -86.27, 342.46, 16.43
81.31, 17766.96, -78.67, -86.25, 342.84, 16.53
81.24, 17771.94, -78.67, -86.24, 343.21, 16.63
81.18, 17776.76, -78.67, -86.25, 343.58, 16.73
81.10, 17781.64, -78.68, -86.26, 343.93, 16.83
81.03, 17786.70, -78.70, -86.27, 344.27, 16.94
80.96, 17791.98, -78.71, -86.28, 344.59, 17.04
80.88, 17797.49, -78.72, -86.28, 344.89, 17.15
80.80, 17803.14, -78.72, -86.28, 345.16, 17.26
80.72, 17808.76, -78.73, -86.29, 345.40, 17.37
80.64, 17814.24, -78.75, -86.30, 345.61, 17.48
80.56, 17819.50, -78.77, -86.31, 345.77, 17.60
80.49, 17824.48, -78.79, -86.32, 345.90, 17.71
80.43, 17829.37, -78.81, -86.34, 345.98, 17.82
80.36, 17834.50, -78.82, -86.34, 346.02, 17.94
80.28, 17839.94, -78.83, -86.34, 346.00, 18.05
80.20, 17845.52, -78.84, -86.34, 345.94, 18.16
80.12, 17851.05, -78.84, -86.33, 345.82, 18.27
80.05, 17856.41, -78.85, -86.33, 345.64, 18.38
79.97, 17861.59, -78.87, -86.34, 345.40, 18.50
79.90, 17866.55, -78.89, -86.35, 345.10, 18.61
79.84, 17871.33, -78.92, -86.38, 344.74, 18.72
79.77, 17876.00, -78.97, -86.41, 344.32, 18.84
79.70, 17880.54, -79.01, -86.45, 343.85, 18.95
79.64, 17884.90, -79.07, -86.50, 343.31, 19.06
79.59, 17889.19, -79.12, -86.55, 342.73, 19.18
79.53, 17893.63, -79.17, -86.60, 342.10, 19.30
79.46, 17898.28, -79.22, -86.65, 341.44, 19.41
79.39, 17903.04, -79.27, -86.69, 340.75, 19.53
79.33, 17907.81, -79.31, -86.74, 340.04, 19.65
79.26, 17912.49, -79.34, -86.78, 339.31, 19.77
79.20, 17917.00, -79.36, -86.82, 338.57, 19.89
79.14, 17921.28, -79.38, -86.85, 337.83, 20.02
79.08, 17925.38, -79.39, -86.88, 337.09, 20.15
79.03, 17929.45, -79.39, -86.90, 336.37, 20.27
78.97, 17933.69, -79.37, -86.92, 335.67, 20.40
78.90, 17938.12, -79.35, -86.93, 334.99, 20.53
78.84, 17942.65, -79.32, -86.94, 334.35, 20.66
78.77, 17947.04, -79.28, -86.95, 333.75, 20.78
78.72, 17951.10, -79.23, -86.96, 333.20, 20.90
78.67, 17954.96, -79.19, -86.97, 332.69, 21.02
78.62, 17958.84, -79.15, -86.99, 332.24, 21.14
78.56, 17962.93, -79.11, -87.02, 331.85, 21.25
78.50, 17967.19, -79.07, -87.05, 331.52, 21.36
78.44, 17971.48, -79.04, -87.10, 331.25, 21.47
78.38, 17975.54, -79.01, -87.15, 331.05, 21.57
78.33, 17979.19, -78.98, -87.20, 330.92, 21.67
78.29, 17982.49, -78.95, -87.25, 330.85, 21.76
78.24, 17985.76, -78.89, -87.29, 330.84, 21.86
78.20, 17989.19, -78.80, -87.30, 330.90, 21.95
78.15, 17992.89, -78.66, -87.28, 331.01, 22.04
78.09, 17996.84, -78.48, -87.22, 331.17, 22.13
78.03, 18000.87, -78.27, -87.13, 331.38, 22.23
77.98, 18004.76, -78.02, -87.01, 331.62, 22.32
77.93, 18008.48, -77.78, -86.89, 331.91, 22.42
77.88, 18012.18, -77.55, -86.79, 332.23, 22.51
77.83, 18016.01, -77.34, -86.70, 332.57, 22.61
77.78, 18019.94, -77.16, -86.62, 332.93, 22.71
77.72, 18023.81, -77.00, -86.56, 333.31, 22.81
77.67, 18027.48, -76.86, -86.50, 333.70, 22.91
77.63, 18030.92, -76.74, -86.45, 334.09, 23.01
77.58, 18034.18, -76.64, -86.41, 334.48, 23.12
77.54, 18037.30, -76.56, -86.38, 334.87, 23.22
77.50, 18040.32, -76.50, -86.35, 335.23, 23.32
77.46, 18043.32, -76.45, -86.33, 335.58, 23.42
77.42, 18046.47, -76.40, -86.29, 335.91, 23.52
77.38, 18049.89, -76.35, -86.26, 336.21, 23.62
77.32, 18053.61, -76.31, -86.21, 336.49, 23.71
77.27, 18057.44, -76.27, -86.17, 336.73, 23.80
77.22, 18061.15, -76.24, -86.12, 336.95, 23.88
77.18, 18064.79, -76.21, -86.09, 337.13, 23.95
77.13, 18068.50, -76.20, -86.06, 337.28, 24.02
77.07, 18072.28, -76.19, -86.03, 337.40, 24.07
77.02, 18076.01, -76.19, -86.02, 337.49, 24.12
76.98, 18079.66, -76.20, -86.01, 337.54, 24.17
76.93, 18083.31, -76.21, -86.01, 337.56, 24.20
76.88, 18086.92, -76.23, -86.02, 337.55, 24.23
76.83, 18090.33, -76.25, -86.03, 337.51, 24.25
76.79, 18093.46, -76.27, -86.06, 337.44, 24.27
76.75, 18096.42, -76.29, -86.08, 337.35, 24.29
76.71, 18099.43, -76.32, -86.12, 337.23, 24.30
76.67, 18102.69, -76.34, -86.16, 337.09, 24.30
76.62, 18106.25, -76.37, -86.20, 336.93, 24.31
76.57, 18109.97, -76.39, -86.25, 336.75, 24.31
76.52, 18113.57, -76.41, -86.31, 336.56, 24.32
76.48, 18116.99, -76.43, -86.36, 336.35, 24.32
76.44, 18120.40, -76.43, -86.41, 336.12, 24.32
76.38, 18123.76, -76.42, -86.45, 335.89, 24.32
76.34, 18126.79, -76.40, -86.48, 335.64, 24.33
76.31, 18129.37, -76.36, -86.50, 335.39, 24.34
76.28, 18131.73, -76.31, -86.50, 335.12, 24.35
76.25, 18134.28, -76.23, -86.50, 334.85, 24.36
76.21, 18137.32, -76.15, -86.48, 334.58, 24.37
76.16, 18140.84, -76.06, -86.46, 334.29, 24.38
76.11, 18144.67, -75.97, -86.44, 334.00, 24.39
76.06, 18148.62, -75.88, -86.42, 333.70, 24.40
76.01, 18152.52, -75.80, -86.40, 333.40, 24.40
75.96, 18156.29, -75.72, -86.38, 333.08, 24.40
75.91, 18159.89, -75.64, -86.36, 332.76, 24.39
75.86, 18163.26, -75.58, -86.35, 332.42, 24.38
75.82, 18166.39, -75.53, -86.34, 332.07, 24.36
75.79, 18169.52, -75.49, -86.35, 331.71, 24.32
75.74, 18172.92, -75.47, -86.37, 331.33, 24.27
75.69, 18176.69, -75.46, -86.39, 330.94, 24.21
75.64, 18180.67, -75.46, -86.41, 330.52, 24.14
75.58, 18184.57, -75.47, -86.45, 330.08, 24.04
75.54, 18188.16, -75.48, -86.48, 329.61, 23.93
75.50, 18191.41, -75.50, -86.52, 329.12, 23.80
75.46, 18194.49, -75.52, -86.55, 328.60, 23.65
75.42, 18197.63, -75.54, -86.59, 328.05, 23.48
75.37, 18201.07, -75.56, -86.63, 327.47, 23.29
75.32, 18204.87, -75.57, -86.66, 326.87, 23.08
75.27, 18208.94, -75.56, -86.68, 326.23, 22.85
75.22, 18213.22, -75.54, -86.69, 325.57, 22.60
75.16, 18217.57, -75.49, -86.68, 324.87, 22.33
75.10, 18221.77, -75.42, -86.65, 324.14, 22.05
75.05, 18225.64, -75.33, -86.62, 323.38, 21.76
75.01, 18229.27, -75.25, -86.59, 322.60, 21.46
74.96, 18232.90, -75.17, -86.57, 321.80, 21.15
74.91, 18236.60, -75.11, -86.57, 320.98, 20.83
74.86, 18240.30, -75.07, -86.58, 320.15, 20.50
74.82, 18243.97, -75.03, -86.60, 319.31, 20.18
74.77, 18247.69, -74.99, -86.63, 318.47, 19.85
74.72, 18251.53, -74.94, -86.64, 317.64, 19.53
74.67, 18255.48, -74.89, -86.65, 316.83, 19.21
74.62, 18259.42, -74.83, -86.65, 316.03, 18.89
74.57, 18263.26, -74.76, -86.64, 315.27, 18.59
74.52, 18266.99, -74.70, -86.64, 314.56, 18.30
74.47, 18270.60, -74.65, -86.63, 313.89, 18.02
74.43, 18274.28, -74.60, -86.63, 313.28, 17.76
74.38, 18278.17, -74.55, -86.63, 312.74, 17.52
74.32, 18282.18, -74.50, -86.63, 312.28, 17.30
74.27, 18286.14, -74.45, -86.63, 311.89, 17.10
74.22, 18289.90, -74.41, -86.63, 311.58, 16.92
74.18, 18293.45, -74.37, -86.63, 311.35, 16.77
74.14, 18297.00, -74.33, -86.64, 311.20, 16.65
74.09, 18300.83, -74.31, -86.65, 311.12, 16.55
74.03, 18304.95, -74.28, -86.68, 311.11, 16.47
73.98, 18309.16, -74.26, -86.71, 311.17, 16.43
73.92, 18313.34, -74.24, -86.74, 311.28, 16.41
73.88, 18317.45, -74.22, -86.78, 311.43, 16.42
73.83, 18321.62, -74.19, -86.81, 311.62, 16.45
73.77, 18325.95, -74.15, -86.83, 311.82, 16.52
73.71, 18330.24, -74.09, -86.84, 312.04, 16.61
73.66, 18334.30, -74.02, -86.84, 312.26, 16.73
73.61, 18338.25, -73.93, -86.82, 312.46, 16.87
73.56, 18342.25, -73.82, -86.79, 312.64, 17.03
73.51, 18346.35, -73.71, -86.75, 312.78, 17.20
73.46, 18350.44, -73.59, -86.71, 312.89, 17.39
73.41, 18354.49, -73.48, -86.67, 312.96, 17.60
73.36, 18358.66, -73.38, -86.64, 312.97, 17.81
73.30, 18362.90, -73.30, -86.61, 312.95, 18.02
73.25, 18367.15, -73.22, -86.60, 312.87, 18.24
73.20, 18371.44, -73.15, -86.58, 312.74, 18.45
73.14, 18375.78, -73.09, -86.58, 312.57, 18.66
73.09, 18380.18, -73.03, -86.57, 312.35, 18.87
73.03, 18384.72, -72.97, -86.56, 312.10, 19.06
72.97, 18389.40, -72.89, -86.55, 311.81, 19.25
72.91, 18394.07, -72.81, -86.53, 311.49, 19.42
72.85, 18398.64, -72.72, -86.50, 311.14, 19.58
72.80, 18403.08, -72.62, -86.47, 310.77, 19.72
72.75, 18407.52, -72.52, -86.43, 310.38, 19.85
72.69, 18412.14, -72.42, -86.40, 309.97, 19.96
72.63, 18417.08, -72.31, -86.37, 309.55, 20.06
72.56, 18422.25, -72.21, -86.33, 309.13, 20.13
72.50, 18427.43, -72.09, -86.29, 308.69, 20.19
72.44, 18432.39, -71.98, -86.24, 308.26, 20.23
72.38, 18437.08, -71.87, -86.20, 307.82, 20.25
72.33, 18441.57, -71.77, -86.16, 307.38, 20.26
72.27, 18446.01, -71.68, -86.13, 306.95, 20.26
72.22, 18450.56, -71.62, -86.12, 306.52, 20.24
72.16, 18455.23, -71.57, -86.12, 306.09, 20.21
72.10, 18460.05, -71.54, -86.13, 305.67, 20.17
72.04, 18465.14, -71.53, -86.14, 305.25, 20.12
71.97, 18470.52, -71.51, -86.17, 304.83, 20.06
71.90, 18475.96, -71.50, -86.19, 304.41, 19.99
71.84, 18481.28, -71.49, -86.21, 303.99, 19.92
71.78, 18486.43, -71.48, -86.23, 303.56, 19.84
71.72, 18491.47, -71.47, -86.25, 303.12, 19.75
71.66, 18496.50, -71.46, -86.27, 302.67, 19.65
71.59, 18501.65, -71.44, -86.29, 302.22, 19.55
71.53, 18506.95, -71.42, -86.30, 301.74, 19.44
71.46, 18512.38, -71.40, -86.31, 301.26, 19.32
71.40, 18517.89, -71.36, -86.31, 300.76, 19.20
71.33, 18523.42, -71.31, -86.31, 300.24, 19.07
71.26, 18528.83, -71.25, -86.29, 299.71, 18.93
71.20, 18534.09, -71.19, -86.27, 299.16, 18.79
71.14, 18539.30, -71.11, -86.23, 298.60, 18.63
71.08, 18544.47, -71.03, -86.20, 298.02, 18.47
71.02, 18549.72, -70.95, -86.16, 297.43, 18.29
70.95, 18555.08, -70.88, -86.13, 296.82, 18.10
70.89, 18560.50, -70.83, -86.12, 296.19, 17.91
70.82, 18565.88, -70.81, -86.12, 295.56, 17.69
70.75, 18571.14, -70.80, -86.15, 294.91, 17.47
70.70, 18576.25, -70.81, -86.18, 294.27, 17.24
70.64, 18581.37, -70.83, -86.22, 293.62, 16.99
70.57, 18586.54, -70.83, -86.25, 292.99, 16.73
70.51, 18591.60, -70.83, -86.28, 292.36, 16.46
70.46, 18596.49, -70.82, -86.29, 291.76, 16.18
70.40, 18601.38, -70.81, -86.31, 291.17, 15.89
70.34, 18606.47, -70.79, -86.32, 290.61, 15.58
70.28, 18611.83, -70.78, -86.33, 290.09, 15.27
70.21, 18617.43, -70.78, -86.36, 289.60, 14.94
70.14, 18623.08, -70.79, -86.40, 289.16, 14.60
70.07, 18628.58, -70.81, -86.44, 288.77, 14.26
70.01, 18633.98, -70.84, -86.49, 288.44, 13.90
69.95, 18639.36, -70.86, -86.54, 288.18, 13.54
69.88, 18644.68, -70.88, -86.58, 287.98, 13.17
69.82, 18649.92, -70.90, -86.63, 287.86, 12.79
69.76, 18655.08, -70.92, -86.67, 287.83, 12.41
69.70, 18660.29, -70.94, -86.71, 287.89, 12.03
69.64, 18665.92, -70.94, -86.74, 288.05, 11.64
69.56, 18672.12, -70.93, -86.75, 288.31, 11.25
69.48, 18678.56, -70.89, -86.73, 288.69, 10.86
69.41, 18684.85, -70.83, -86.70, 289.18, 10.47
69.34, 18690.89, -70.75, -86.65, 289.81, 10.09
69.27, 18696.82, -70.67, -86.59, 290.56, 9.70
69.20, 18702.85, -70.59, -86.53, 291.45, 9.33
69.13, 18709.01, -70.51, -86.47, 292.49, 8.96
69.06, 18715.35, -70.45, -86.42, 293.66, 8.61
68.98, 18721.77, -70.41, -86.38, 294.98, 8.27
68.90, 18728.08, -70.39, -86.37, 296.44, 7.94
68.84, 18734.20, -70.40, -86.37, 298.05, 7.62
68.77, 18740.26, -70.43, -86.39, 299.80, 7.33
68.70, 18746.41, -70.47, -86.42, 301.69, 7.06
68.62, 18752.60, -70.51, -86.45, 303.70, 6.80
68.55, 18758.77, -70.55, -86.47, 305.82, 6.57
68.48, 18764.83, -70.58, -86.49, 308.04, 6.36
68.41, 18770.70, -70.60, -86.50, 310.34, 6.18
68.35, 18776.38, -70.61, -86.50, 312.70, 6.02
68.29, 18782.06, -70.61, -86.49, 315.09, 5.88
68.22, 18787.97, -70.61, -86.48, 317.51, 5.77
68.14, 18794.18, -70.61, -86.47, 319.93, 5.67
68.07, 18800.55, -70.59, -86.44, 322.33, 5.59
68.00, 18806.89, -70.58, -86.42, 324.71, 5.54
67.93, 18813.10, -70.56, -86.39, 327.06, 5.49
67.86, 18819.10, -70.54, -86.36, 329.37, 5.47
67.79, 18824.93, -70.53, -86.34, 331.64, 5.46
67.73, 18830.75, -70.52, -86.31, 333.87, 5.47
67.66, 18836.61, -70.50, -86.28, 336.08, 5.49
67.59, 18842.47, -70.48, -86.25, 338.26, 5.52
67.52, 18848.44, -70.47, -86.21, 340.42, 5.56
67.45, 18854.63, -70.46, -86.19, 342.57, 5.61
67.38, 18861.02, -70.46, -86.17, 344.71, 5.67
67.31, 18867.48, -70.47, -86.16, 346.85, 5.74
67.23, 18873.86, -70.50, -86.16, 348.98, 5.82
67.16, 18880.04, -70.53, -86.16, 351.13, 5.91
67.10, 18886.18, -70.57, -86.17, 353.27, 6.00
67.02, 18892.46, -70.62, -86.18, 355.39, 6.11
66.95, 18898.82, -70.67, -86.19, 357.50, 6.23
66.88, 18905.17, -70.71, -86.20, 359.56, 6.35
66.81, 18911.55, -70.75, -86.20, 1.58, 6.48
66.74, 18917.87, -70.79, -86.20, 3.54, 6.62
66.67, 18924.17, -70.82, -86.19, 5.42, 6.76
66.59, 18930.58, -70.84, -86.18, 7.21, 6.91
66.52, 18937.09, -70.86, -86.17, 8.90, 7.05
66.45, 18943.63, -70.88, -86.16, 10.48, 7.20
66.37, 18950.12, -70.90, -86.15, 11.96, 7.35
66.30, 18956.49, -70.92, -86.15, 13.31, 7.49
66.23, 18962.80, -70.95, -86.15, 14.55, 7.63
66.16, 18969.12, -70.97, -86.16, 15.66, 7.76
66.09, 18975.51, -71.00, -86.17, 16.65, 7.88
66.02, 18982.05, -71.03, -86.18, 17.52, 8.00
65.94, 18988.71, -71.06, -86.20, 18.26, 8.10
65.87, 18995.29, -71.10, -86.22, 18.90, 8.20
65.80, 19001.66, -71.13, -86.25, 19.43, 8.28
65.73, 19007.89, -71.18, -86.28, 19.85, 8.36
65.66, 19014.16, -71.22, -86.32, 20.17, 8.42
65.59, 19020.63, -71.25, -86.36, 20.41, 8.48
65.51, 19027.32, -71.28, -86.39, 20.56, 8.53
65.44, 19034.06, -71.30, -86.41, 20.64, 8.58
65.37, 19040.63, -71.30, -86.43, 20.67, 8.62
65.30, 19046.94, -71.29, -86.44, 20.65, 8.66
65.23, 19053.02, -71.28, -86.45, 20.61, 8.70
65.16, 19058.99, -71.27, -86.46, 20.55, 8.75
65.10, 19064.97, -71.25, -86.48, 20.50, 8.80
65.03, 19071.04, -71.25, -86.50, 20.46, 8.86
64.97, 19077.34, -71.24, -86.53, 20.45, 8.92
64.89, 19083.93, -71.24, -86.56, 20.46, 8.99
64.81, 19090.74, -71.25, -86.60, 20.51, 9.07
64.74, 19097.58, -71.24, -86.64, 20.61, 9.15
64.67, 19104.36, -71.23, -86.67, 20.77, 9.25
64.59, 19111.10, -71.21, -86.70, 20.97, 9.35
64.52, 19117.73, -71.18, -86.71, 21.23, 9.47
64.45, 19124.04, -71.12, -86.72, 21.53, 9.59
64.39, 19130.09, -71.05, -86.71, 21.89, 9.71
64.32, 19136.08, -70.95, -86.67, 22.30, 9.84
64.25, 19142.10, -70.83, -86.62, 22.75, 9.97
64.19, 19148.04, -70.70, -86.57, 23.26, 10.09
64.12, 19153.76, -70.56, -86.50, 23.79, 10.21
64.07, 19159.28, -70.44, -86.45, 24.36, 10.33
64.01, 19164.85, -70.34, -86.41, 24.95, 10.43
63.95, 19170.63, -70.26, -86.39, 25.55, 10.53
63.88, 19176.46, -70.21, -86.39, 26.15, 10.60
63.82, 19182.15, -70.18, -86.40, 26.76, 10.66
63.76, 19187.64, -70.17, -86.44, 27.36, 10.70
63.71, 19193.00, -70.19, -86.48, 27.96, 10.72
63.65, 19198.34, -70.21, -86.53, 28.56, 10.71
63.59, 19203.77, -70.24, -86.58, 29.16, 10.67
63.53, 19209.39, -70.27, -86.63, 29.77, 10.61
63.47, 19215.14, -70.29, -86.67, 30.37, 10.52
63.41, 19220.88, -70.30, -86.70, 30.99, 10.39
63.35, 19226.64, -70.30, -86.72, 31.61, 10.24
63.28, 19232.44, -70.29, -86.74, 32.25, 10.06
63.22, 19238.26, -70.27, -86.75, 32.91, 9.84
63.16, 19244.05, -70.25, -86.75, 33.60, 9.60
63.10, 19249.60, -70.23, -86.76, 34.32, 9.33
63.05, 19254.79, -70.20, -86.75, 35.07, 9.04
62.99, 19259.78, -70.16, -86.74, 35.88, 8.71
62.94, 19264.76, -70.11, -86.72, 36.76, 8.37
62.89, 19269.87, -70.04, -86.69, 37.72, 8.01
62.83, 19275.24, -69.97, -86.64, 38.78, 7.62
62.77, 19280.84, -69.90, -86.60, 39.98, 7.22
62.71, 19286.42, -69.83, -86.56, 41.34, 6.81
62.65, 19291.88, -69.78, -86.52, 42.91, 6.39
62.60, 19297.26, -69.74, -86.50, 44.73, 5.97
62.54, 19302.59, -69.73, -86.50, 46.88, 5.54
62.49, 19308.00, -69.73, -86.51, 49.42, 5.12
62.43, 19313.52, -69.75, -86.53, 52.44, 4.70
62.37, 19319.01, -69.78, -86.56, 56.08, 4.30
62.31, 19324.33, -69.82, -86.59, 60.47, 3.92
62.26, 19329.42, -69.85, -86.62, 65.75, 3.58
62.21, 19334.14, -69.88, -86.65, 72.04, 3.28
62.17, 19338.51, -69.90, -86.67, 79.42, 3.03
62.12, 19342.82, -69.93, -86.69, 87.78, 2.85
62.07, 19347.34, -69.94, -86.71, 96.81, 2.74
62.02, 19352.21, -69.95, -86.72, 105.98, 2.72
61.97, 19357.41, -69.95, -86.73, 114.69, 2.77
61.91, 19362.73, -69.94, -86.73, 122.46, 2.88
61.86, 19367.87, -69.93, -86.73, 129.05, 3.04
61.81, 19372.67, -69.90, -86.72, 134.43, 3.24
61.76, 19377.22, -69.87, -86.71, 138.67, 3.45
61.72, 19381.78, -69.83, -86.70, 141.90, 3.67
61.66, 19386.46, -69.79, -86.70, 144.26, 3.89
61.62, 19391.13, -69.76, -86.70, 145.87, 4.10
61.57, 19395.74, -69.73, -86.70, 146.82, 4.30
61.52, 19400.33, -69.70, -86.71, 147.20, 4.48
61.48, 19404.93, -69.67, -86.72, 147.06, 4.64
61.43, 19409.54, -69.63, -86.72, 146.46, 4.79
61.38, 19414.13, -69.58, -86.72, 145.43, 4.92
61.33, 19418.82, -69.51, -86.71, 144.00, 5.03
61.28, 19423.73, -69.44, -86.69, 142.17, 5.14
61.23, 19428.83, -69.36, -86.67, 139.99, 5.23
61.18, 19434.00, -69.29, -86.66, 137.46, 5.32
61.12, 19439.11, -69.23, -86.66, 134.63, 5.40
61.07, 19444.05, -69.17, -86.67, 131.52, 5.48
61.02, 19448.76, -69.12, -86.67, 128.15, 5.57
60.98, 19453.23, -69.04, -86.67, 124.55, 5.67
60.94, 19457.52, -68.95, -86.65, 120.77, 5.78
60.89, 19461.80, -68.86, -86.63, 116.87, 5.91
